1782157117105,60.1941645,11.0969768,8.481,0.20963028,0,14,ok
1782157119166,60.1941359,11.0970159,9.061,1.0112771,0,14,ok
1782157121267,60.1940926,11.0970566,9.78,1.2913542,0,14,ok
1782157123446,60.1940653,11.0971103,8.63,1.4054896,0,14,ok
1782157125636,60.1940375,11.0971358,6.9,1.3951418,0,14,ok
1782157128141,60.1940143,11.0971009,6.236,1.2188847,0,14,ok
1782157132220,60.1940197,11.097132,7.287,0.6677086,0,14,ok
1782157134744,60.1940364,11.0971038,8.153,0.8552609,0,14,ok
1782157136583,60.1940471,11.0970905,8.779,0.7996461,0,14,ok
1782157138943,60.1940617,11.0970764,9.191,0.6435648,0,14,ok
1782157141006,60.1940729,11.0970695,9.935,0.65596294,0,14,ok
1782157143263,60.1940879,11.0970497,10.601,0.7404224,0,14,ok
1782157145920,60.1941351,11.0970527,8.498,0.7461597,0,14,ok
1782157150199,60.1941368,11.0970188,6.451,0.087854214,0,14,ok
1782157157234,60.1941435,11.0970484,7.322,0.018307686,0,14,ok
1782157164167,60.1941492,11.0970781,6.917,0.046370942,0,14,ok
1782157171202,60.1941538,11.0970957,6.566,0.04349551,0,14,ok
1782157178237,60.1941547,11.0971272,5.768,0.035561506,0,14,ok
1782157180542,60.19416,11.0971391,5.346,0.027413912,0,14,ok
1782157182702,60.1941601,11.0971419,5.311,0.117476635,0,14,ok
1782157184843,60.1941583,11.097149,5.36,0.21343035,0,14,ok
1782157186923,60.1941488,11.0972352,6.063,1.1011775,0,14,ok
1782157188983,60.1941401,11.0973158,6.592,1.3096781,0,14,ok
1782157191023,60.194132,11.0973798,7.058,1.3779107,0,14,ok
1782157193082,60.1941274,11.0974501,7.075,1.3619161,0,14,ok
1782157195164,60.1941194,11.0975099,6.912,1.3997005,0,14,ok
1782157197243,60.1941112,11.0975664,6.733,1.3944157,0,14,ok
1782157199345,60.1941031,11.0976242,7.511,1.3775746,0,14,ok
1782157201405,60.194109,11.0976902,7.737,1.3759145,0,14,ok
1782157203526,60.1940972,11.0977438,7.985,1.3698912,0,14,ok
1782157205626,60.194087,11.0978002,8.422,1.3843893,0,14,ok
1782157207727,60.1940814,11.0978493,8.61,1.3811439,0,14,ok
1782157209846,60.1940741,11.0979031,8.518,1.3523458,0,14,ok
1782157212029,60.1940656,11.0979542,8.56,1.308951,0,14,ok
1782157214229,60.1940564,11.0980005,9.327,1.2882761,0,14,ok
1782157216530,60.1940472,11.0980455,9.611,1.1931747,0,14,ok
1782157219043,60.1940597,11.0980887,9.892,1.0386375,0,14,ok
1782157220881,60.1940666,11.0981095,10.527,0.92967135,0,14,ok
1782157222902,60.1940678,11.0981335,10.567,0.87716997,0,14,ok
1782157224881,60.1940692,11.0981644,10.578,0.86074924,0,14,ok
1782157227483,60.1940649,11.0981896,10.769,0.39437583,0,14,ok
1782157229584,60.1940502,11.0981855,10.422,0.3368644,0,14,ok
1782157232248,60.1940379,11.0981836,10.073,0.5660483,0,14,ok
1782157234108,60.1940222,11.0981883,9.992,0.6892219,0,14,ok
1782157236027,60.1940155,11.0981997,9.74,0.860691,0,14,ok
1782157238388,60.1939936,11.098194,9.566,1.0733271,0,14,ok
1782157240589,60.1939689,11.0981751,9.909,1.1989225,0,14,ok
1782157242709,60.193947,11.0981594,10.433,1.323158,0,14,ok
1782157244771,60.1939247,11.0981844,10.616,1.3673265,0,14,ok
1782157246790,60.1939077,11.0982281,10.947,1.3679414,0,14,ok
1782157248714,60.1938954,11.0982635,11.594,1.4245616,0,14,ok
1782157251304,60.1938999,11.0983075,11.743,1.4431131,0,14,ok
